Altium Designer Pick and Place Locations
d:\LimePCBs\LimeSDR-Micro\GIT\hardware\1v1\Project Outputs for LimeSDR-Micro_1v1\Pick Place\Pick Place for LimeSDR-Micro_1v1.csv

========================================================================================================================
File Design Information:

Date:       27-06-24
Time:       14:27
Revision:   cee254367f78e7b4fd0b939c3e410da43e84e5a1
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"C113","220nF, 10V","TopLayer","CAP0201","0.4250","23.3250","360",""
"C124","220nF, 10V","TopLayer","CAP0201","0.4250","10.7468","360",""
"C117","220nF, 10V","TopLayer","CAP0201","0.4250","9.9026","360",""
"FR51","600R, 0.27A","TopLayer","RES0201","9.0750","6.8000","360",""
"C238","1uF, 6.3V","TopLayer","CAP0201","9.3000","18.3250","270",""
"R85","10k, 1%","BottomLayer","RES0201","14.1000","25.5250","180",""
"R138","0R","BottomLayer","RES0201","0.4475","11.5333","180",""
"FR1","600R, 0.27A","BottomLayer","RES0201","35.2500","27.5500","90",""
"R162","0R","BottomLayer","RES0201","10.7000","20.3000","270",""
"R157","100k, 1%","BottomLayer","RES0201","8.6500","22.4500","90",""
"R155","0R","BottomLayer","RES0201","6.4000","20.6500","90",""
"R154","0R","BottomLayer","RES0201","2.9500","14.7250","90",""
"IC20","SN74AVC1T45DRLR","BottomLayer","SN74AVC1T45DRLR_SOT-5X3","9.5250","19.9750","270",""
"IC16","SN74AVC1T45DRLR","BottomLayer","SN74AVC1T45DRLR_SOT-5X3","6.0750","15.9250","270",""
"FR49","600R, 0.27A","TopLayer","RES0201","9.3550","7.7861","270",""
"FR46","600R, 0.27A","TopLayer","RES0201","9.9500","18.9000","270",""
"C241","4.7uF, 6.3V","TopLayer","CAP0402","10.3250","6.3500","90",""
"C193","0R","BottomLayer","CAP0201","8.6500","23.5500","270",""
"C191","100nF, 6.3V","BottomLayer","CAP0201","8.9750","21.5500","180",""
"C190","100nF, 6.3V","BottomLayer","CAP0201","8.1750","19.0250","180",""
"X6","Molex 0788641001","BottomLayer","Molex_0788641001_spring_contacts","3.6500","26.9500","270","Header, 6-pin"
"XO2","E5280LF 30.72MHz","TopLayer","RAKON_TXCO","3.9640","9.5350","90",""
"XO1","E6245LF 30.72 MHz","TopLayer","RAKON_RPT7050A","3.9640","9.6850","90",""
"J2","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","22.3000","27.3250","180","CONN UMC RCPT STR 50 OHM SMD"
"VT2","DMG1012T","BottomLayer","SOT523","12.4500","23.0750","180",""
"VT1","DMG1012T","BottomLayer","SOT523","12.4500","20.2000","180",""
"R106","0R","BottomLayer","RES01005","20.6250","12.3350","270",""
"R105","0R","BottomLayer","RES01005","20.6250","13.2150","90",""
"R104","0R","BottomLayer","RES01005","20.8650","11.6650","90",""
"R103","0R","BottomLayer","RES01005","20.8650","10.7850","270",""
"R101","0R","BottomLayer","RES01005","8.8550","11.0500","180",""
"R100","0R","BottomLayer","RES01005","9.0100","12.4100","270",""
"R99","0R","BottomLayer","RES01005","9.0050","13.2950","90",""
"R19","243R, 1%","BottomLayer","RES01005","15.0850","8.3600","90",""
"R14","243R, 1%","BottomLayer","RES01005","16.1650","8.3600","90",""
"R17","82R, 1%","BottomLayer","RES01005","15.6250","9.4750","90",""
"R18","220R, 1%","BottomLayer","RES01005","15.2500","9.9750","360",""
"R16","220R, 1%","BottomLayer","RES01005","16.0000","9.9750","180",""
"R5","243R, 1%","BottomLayer","RES01005","14.5400","8.3600","90",""
"R1","243R, 1%","BottomLayer","RES01005","13.4600","8.3600","90",""
"R3","82R, 1%","BottomLayer","RES01005","14.0000","9.4250","90",""
"R4","220R, 1%","BottomLayer","RES01005","14.3500","9.9000","180",""
"R2","220R, 1%","BottomLayer","RES01005","13.6500","9.9000","360",""
"R81","47R, 1%","BottomLayer","RES0201","0.2250","23.6250","90",""
"R73","0R","BottomLayer","RES0201","14.9250","25.0500","270",""
"R97","47R, 1%","BottomLayer","RES01005","19.9600","12.5000","360",""
"R96","47R, 1%","BottomLayer","RES01005","19.9600","13.0500","360",""
"R95","47R, 1%","BottomLayer","RES01005","19.8750","11.7500","360",""
"R94","47R, 1%","BottomLayer","RES01005","19.8750","11.2500","360",""
"R93","47R, 1%","BottomLayer","RES01005","9.6150","11.7750","180",""
"R92","47R, 1%","BottomLayer","RES01005","9.6150","11.2000","180",""
"R91","47R, 1%","BottomLayer","RES01005","9.7239","12.5750","180",""
"R90","47R, 1%","BottomLayer","RES01005","9.7189","13.1300","180",""
"C140","4.7uF, 6.3V","TopLayer","CAP0201","17.7750","15.1300","90",""
"C135","2.2uF, 6.3V","TopLayer","CAP0201","16.7250","12.3000","90",""
"R89","0R","BottomLayer","RES0201","0.9900","16.1050","90",""
"R36","220R, 1%","BottomLayer","RES01005","15.8500","6.8650","360",""
"R43","220R, 1%","BottomLayer","RES01005","19.6750","7.7850","360",""
"R57","220R, 1%","BottomLayer","RES01005","19.7000","10.0750","0",""
"R46","100R, 1%","BottomLayer","RES01005","21.0000","8.0100","270",""
"R39","100R, 1%","BottomLayer","RES01005","17.0250","7.1400","90",""
"R49","0R","BottomLayer","RES01005","17.3750","8.0850","360",""
"R48","220R, 1%","BottomLayer","RES01005","19.6750","7.2350","360",""
"R150","100k, 1%","BottomLayer","RES0201","0.1830","26.5297","270",""
"R149","3k3, 1%","BottomLayer","RES0201","10.9950","21.6250","180",""
"R148","3k3, 1%","BottomLayer","RES0201","14.0735","23.0676","270",""
"R140","3k3, 1%","BottomLayer","RES0201","12.0550","21.6250","360",""
"R141","3k3, 1%","BottomLayer","RES0201","14.0735","20.1926","270",""
"R142","0R","BottomLayer","RES0201","0.4500","13.7500","360",""
"R178","470, 1%","TopLayer","RES0201","7.3000","18.2500","270",""
"R171","10R, 1%","TopLayer","RES0201","9.3000","16.5900","270",""
"R174","1k, 1%","TopLayer","RES0201","1.4750","14.1000","360",""
"R181","330R, 1%","TopLayer","RES0201","8.3750","19.2000","180",""
"R182","10k, 1%","TopLayer","RES0201","7.6000","14.7750","360",""
"R180","10k, 1%","TopLayer","RES0201","7.3000","17.1500","90",""
"R169","47R, 1%","TopLayer","RES0201","1.1000","17.8500","360",""
"R179","47R, 1%","TopLayer","RES0201","0.4250","14.6000","360",""
"R186","47R, 1%","TopLayer","RES0201","7.6000","14.0250","360",""
"R185","47R, 1%","TopLayer","RES0201","7.6000","13.2750","360",""
"R183","47R, 1%","TopLayer","RES0201","2.8200","13.4500","360",""
"R187","0R","TopLayer","RES0201","29.3500","25.6250","90",""
"R184","0R","TopLayer","RES0201","0.4250","24.9250","0",""
"R58","0R","BottomLayer","RES01005","17.5750","10.0000","0",""
"R55","100R, 1%","BottomLayer","RES01005","20.9000","9.8000","90",""
"R51","0R","BottomLayer","RES01005","17.5750","9.4500","0",""
"R50","220R, 1%","BottomLayer","RES01005","19.7000","9.5250","0",""
"R44","0R","BottomLayer","RES01005","17.3750","8.6350","360",""
"R42","0R","BottomLayer","RES01005","13.6250","7.4150","360",""
"R41","220R, 1%","BottomLayer","RES01005","15.8500","7.4150","360",""
"R37","0R","BottomLayer","RES01005","13.6250","6.8650","360",""
"R34","0R","BottomLayer","RES01005","9.5750","10.5850","270",""
"R33","220R, 1%","BottomLayer","RES01005","11.2400","9.1000","360",""
"R31","100R, 1%","BottomLayer","RES01005","12.4400","9.3750","270",""
"R128","10k, 1%","TopLayer","RES0201","7.7750","6.9000","360",""
"R127","3k3, 1%","BottomLayer","RES0201","29.5000","26.2750","270",""
"R126","3k3, 1%","BottomLayer","RES0201","15.6500","20.1750","270",""
"R125","3k3, 1%","BottomLayer","RES0201","27.2000","24.9250","360",""
"R124","3k3, 1%","BottomLayer","RES0201","32.8000","26.2750","270",""
"R123","3k3, 1%","BottomLayer","RES0201","31.1500","26.2750","270",""
"R122","3k3, 1%","BottomLayer","RES0201","30.3250","26.2750","270",""
"R121","3k3, 1%","BottomLayer","RES0201","31.9750","26.2750","270",""
"R120","3k3, 1%","BottomLayer","RES0201","33.6250","26.2750","270",""
"R117","10k, 1%","BottomLayer","RES0201","29.5750","27.5500","270",""
"R116","10k, 1%","BottomLayer","RES0201","16.7000","25.0250","180",""
"R115","10k, 1%","BottomLayer","RES0201","26.6750","25.5750","180",""
"R114","10k, 1%","BottomLayer","RES0201","32.8750","27.5500","270",""
"R113","10k, 1%","BottomLayer","RES0201","31.2250","27.5500","270",""
"R112","10k, 1%","BottomLayer","RES0201","30.4000","27.5500","270",""
"R111","10k, 1%","BottomLayer","RES0201","32.0500","27.5500","270",""
"R110","10k, 1%","BottomLayer","RES0201","33.7000","27.5500","270",""
"R175","1k, 1%","BottomLayer","RES0201","7.4250","14.8000","90",""
"R172","1k, 1%","BottomLayer","RES0201","7.8000","13.5750","180",""
"R130","0R","TopLayer","RES0201","26.6500","24.6250","180",""
"R129","0R","TopLayer","RES0201","27.1750","23.3500","270",""
"R119","0R","TopLayer","RES0201","28.6250","23.3500","270",""
"R118","0R","TopLayer","RES0201","27.9000","23.3500","270",""
"R177","0R","BottomLayer","RES0201","15.1800","22.4000","360",""
"R173","0R","BottomLayer","RES0201","15.1800","23.9000","360",""
"R170","0R","BottomLayer","RES0201","15.1800","23.1500","360",""
"R163","0R","TopLayer","RES0201","15.9750","25.5250","180",""
"R80","5R1, 1%","TopLayer","RES0201","9.4130","14.8500","180",""
"R76","47R, 1%","BottomLayer","RES0201","19.6200","18.2300","270",""
"R78","200R, 1%","TopLayer","RES0201","13.4250","15.8500","360",""
"R77","698R, 1%","TopLayer","RES0201","13.2510","16.8500","360",""
"R72","0R33, 1%","TopLayer","RES0201","11.3000","17.4250","90",""
"R28","0R","BottomLayer","RES01005","10.1250","10.5850","270",""
"R26","0R","BottomLayer","RES0201","37.4750","3.2500","180",""
"R24","0R","BottomLayer","RES0201","22.0750","16.3500","270",""
"R15","0R","BottomLayer","RES0402","20.0750","14.6250","90",""
"MN41","47nH","BottomLayer","RES0402","39.1750","25.6750","90",""
"J3","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","2.7250","2.3750","360","CONN UMC RCPT STR 50 OHM SMD"
"IC6","LA9310X7S11AA","BottomLayer","LA9310X7S11AA","14.7510","14.8500","360",""
"X13","5025981593","BottomLayer","5025981593_FPC_connector","44.6750","19.1750","270",""
"IC10","SN74AVC4T774","BottomLayer","SN74AVC4T774_v1","26.5750","27.3000","180",""
"IC13","SN74AVC4T774","BottomLayer","SN74AVC4T774_v1","22.9750","27.3000","180",""
"IC12","SN74AVC4T774","BottomLayer","SN74AVC4T774_v1","18.9250","27.3000","180",""
"IC8","SN74AVC4T774","BottomLayer","SN74AVC4T774_v1","15.3500","27.3000","180",""
"IC15","MCP23017-E/ML","BottomLayer","MCP23017-E/ML_QFN28","4.7250","9.6750","270",""
"IC23","ADF4002","TopLayer","ADF4002","4.5250","16.3750","270",""
"IC22","74LVC1G3157FZ4","BottomLayer","74LVC1G3157FZ4_SPDT_SW_DFN1410-6","18.5500","23.0250","360",""
"FR41","600R, 0.27A","TopLayer","RES0201","8.6750","15.8250","270",""
"FR39","220R, 0.9A","TopLayer","RES0402","8.3250","10.6500","360",""
"C5","4.7pF, 25V","BottomLayer","CAP01005","15.6250","8.5500","360",""
"C2","4.7pF, 25V","BottomLayer","CAP01005","14.0000","8.5500","180",""
"C132","100pF, 50V","BottomLayer","CAP0201","4.6750","23.6700","90",""
"C133","100nF, 6.3V","BottomLayer","CAP0201","5.3250","23.6700","270",""
"C162","4.7uF, 6.3V","TopLayer","CAP0201","14.4000","14.3750","270",""
"C161","4.7uF, 6.3V","TopLayer","CAP0201","11.6000","13.5000","270",""
"C160","4.7uF, 6.3V","TopLayer","CAP0201","10.9500","13.5000","270",""
"C158","10uF, 10V","TopLayer","CAP0402","9.5750","12.0250","0",""
"C159","4.7uF, 6.3V","TopLayer","CAP0201","10.9500","12.3500","90",""
"C157","2.2uF, 6.3V","TopLayer","CAP0201","11.6000","12.3500","90",""
"C156","1uF, 6.3V","TopLayer","CAP0603_FEEDTHROUGH","10.8250","10.7000","180",""
"C153","10uF, 10V","TopLayer","CAP0402","18.7750","14.8500","270",""
"C154","4.7uF, 6.3V","TopLayer","CAP0201","12.5000","14.0750","90",""
"C152","2.2uF, 6.3V","TopLayer","CAP0201","17.0250","14.1250","90",""
"C148","1uF, 6.3V","TopLayer","CAP0603_FEEDTHROUGH","19.9500","15.9500","270",""
"C146","4.7uF, 6.3V","TopLayer","CAP0201","16.3375","18.1300","270",""
"C147","4.7uF, 6.3V","TopLayer","CAP0201","15.5625","18.1300","270",""
"C145","2.2uF, 6.3V","TopLayer","CAP0201","16.9875","18.1300","270",""
"C144","1uF, 6.3V","TopLayer","CAP0603_FEEDTHROUGH","18.3500","17.1250","90",""
"C155","4.7uF, 6.3V","TopLayer","CAP0201","16.3505","14.5700","270",""
"C141","4.7uF, 6.3V","TopLayer","CAP0201","13.1500","15.2000","360",""
"C139","4.7uF, 6.3V","TopLayer","CAP0201","14.3000","15.2000","180",""
"C136","10uF, 10V","TopLayer","CAP0402","12.0000","8.9500","90",""
"C137","4.7uF, 6.3V","TopLayer","CAP0201","14.2000","12.2000","0",""
"C143","4.7uF, 6.3V","TopLayer","CAP0201","13.4400","13.4700","180",""
"C134","1uF, 6.3V","TopLayer","CAP0603_FEEDTHROUGH","10.1750","9.0250","360",""
"C130","4.7uF, 6.3V","TopLayer","CAP0201","14.7500","16.0500","90",""
"C129","4.7uF, 6.3V","TopLayer","CAP0201","16.4500","16.3000","180",""
"C127","1uF, 6.3V","TopLayer","CAP0201","11.1000","14.5500","270",""
"C128","220nF, 10V","TopLayer","CAP0201","11.7500","14.5500","270",""
"C126","10uF, 10V","TopLayer","CAP0402","9.5750","14.0250","0",""
"C122","4.7uF, 6.3V","TopLayer","CAP0201","12.1500","17.4250","90",""
"C121","4.7uF, 6.3V","TopLayer","CAP0201","13.7250","17.6750","270",""
"C120","2.2uF, 6.3V","TopLayer","CAP0201","13.9250","18.7500","180",""
"C116","1uF, 6.3V","TopLayer","CAP0603_FEEDTHROUGH","12.1250","18.7500","360",""
"C138","1uF, 6.3V","BottomLayer","CAP0201","1.2650","17.1980","90",""
"R98","2.67k, 1%","TopLayer","RES0201","14.0000","12.8500","180",""
"C151","100nF, 6.3V","TopLayer","CAP0201","15.3500","13.0500","270",""
"C149","10uF, 10V","TopLayer","CAP0402","9.5750","13.0250","360",""
"C119","4.7uF, 6.3V","TopLayer","CAP0201","11.2500","15.6000","90",""
"C118","47uF, 6.3V","TopLayer","CAP0603","10.2000","16.5250","270",""
"C123","3.3nF, 16V","TopLayer","CAP0201","12.2750","15.7000","270",""
"C20","22pF, 50V","BottomLayer","CAP01005","17.9250","7.9250","270",""
"C19","4.7pF, 25V","BottomLayer","CAP01005","18.9500","7.8400","90",""
"C18","0R","BottomLayer","CAP01005","20.3250","7.9600","360",""
"C17","0R","BottomLayer","CAP01005","16.5000","7.4150","360",""
"C22","0R","BottomLayer","CAP01005","20.3250","7.4100","360",""
"C21","4.7pF, 25V","BottomLayer","CAP01005","18.9500","7.1800","90",""
"C9","4.7pF, 25V","BottomLayer","CAP01005","10.7000","9.6750","90",""
"C14","4.7pF, 25V","BottomLayer","CAP01005","14.7250","6.8100","270",""
"C12","0R","BottomLayer","CAP01005","11.8900","9.1000","360",""
"C27","0R","BottomLayer","CAP01005","20.3500","10.0750","0",""
"C125","100nF, 6.3V","BottomLayer","CAP0201","1.6500","21.1750","180",""
"C23","0R","BottomLayer","CAP01005","20.3500","9.5250","0",""
"C8","0R","BottomLayer","CAP01005","11.8900","9.6500","360",""
"C13","0R","BottomLayer","CAP01005","16.5000","6.8650","360",""
"C11","4.7pF, 25V","BottomLayer","CAP01005","9.5450","9.4050","360",""
"C26","4.7pF, 25V","BottomLayer","CAP01005","18.9875","10.1300","270",""
"C165","100nF, 6.3V","BottomLayer","CAP0201","30.9400","28.4500","360",""
"C166","100nF, 6.3V","BottomLayer","CAP0201","21.5250","29.1750","360",""
"C174","100nF, 6.3V","BottomLayer","CAP0201","14.1050","24.7375","360",""
"C175","100nF, 6.3V","BottomLayer","CAP0201","29.4500","28.5250","360",""
"C172","100nF, 6.3V","BottomLayer","CAP0201","16.7250","25.6500","360",""
"C173","100nF, 6.3V","BottomLayer","CAP0201","24.9250","29.1750","360",""
"C163","100nF, 6.3V","BottomLayer","CAP0201","28.9250","27.5500","90",""
"C164","100nF, 6.3V","BottomLayer","CAP0201","16.4000","29.1750","360",""
"C180","100nF, 6.3V","BottomLayer","CAP0201","7.1250","4.5750","180",""
"C181","100nF, 6.3V","BottomLayer","CAP0201","5.6550","13.7050","360",""
"C211","100pF, 50V","TopLayer","CAP0201","5.3000","19.2500","180",""
"C215","22pF, 50V","TopLayer","CAP0201","1.7450","13.4500","180",""
"C212","22pF, 50V","TopLayer","CAP0201","6.5000","19.2500","360",""
"C213","22pF, 50V","TopLayer","CAP0201","8.6500","18.2500","270",""
"C214","22pF, 50V","TopLayer","CAP0201","7.9750","18.2500","270",""
"C210","1nF, 25V","TopLayer","CAP0201","0.4250","13.8500","180",""
"C209","1nF, 25V","TopLayer","CAP0201","1.7000","15.1250","270",""
"C208","100nF, 6.3V","TopLayer","CAP0201","8.6500","17.1500","270",""
"C201","100nF, 6.3V","TopLayer","CAP0201","8.0000","15.8250","270",""
"C206","100pF, 50V","TopLayer","CAP0201","7.9750","17.1500","90",""
"C205","100pF, 50V","TopLayer","CAP0201","7.3250","15.8250","90",""
"C204","100pF, 50V","TopLayer","CAP0201","0.4250","13.1000","360",""
"C203","100pF, 50V","TopLayer","CAP0201","0.3500","17.2000","360",""
"C202","100pF, 50V","TopLayer","CAP0201","1.5750","18.5000","360",""
"C200","100pF, 50V","TopLayer","CAP0201","1.2250","15.9000","360",""
"C199","100pF, 50V","TopLayer","CAP0201","1.4450","17.2000","360",""
"C198","100pF, 50V","TopLayer","CAP0201","1.2250","16.5500","360",""
"C187","1uF, 6.3V","TopLayer","CAP0201","7.9250","11.4750","360",""
"C25","22pF, 50V","BottomLayer","CAP01005","18.1000","9.7250","90",""
"C16","4.7pF, 25V","BottomLayer","CAP01005","14.7250","7.4700","270",""
"C15","22pF, 50V","BottomLayer","CAP01005","14.1500","7.1400","90",""
"C10","22pF, 50V","BottomLayer","CAP01005","9.7500","10.0000","180",""
"C207","100nF, 6.3V","BottomLayer","CAP0201","6.8750","13.8250","270",""
"C197","1nF, 25V","BottomLayer","CAP0201","19.6500","24.8500","225",""
"C42","1nF, 25V","BottomLayer","CAP0201","38.1650","26.4250","90",""
"R193","0R","TopLayer","RES0201","1.2000","19.3500","270",""
"R191","0R","TopLayer","RES0201","0.6950","20.1875","360",""
"R202","0R","BottomLayer","RES0201","1.4000","1.5250","270",""
"R107","15R, 1%","TopLayer","RES0201","4.0500","22.5500","270",""
"MECH1","BMI-S-202-C","TopLayer","BMI-S-202-C_RF_SHIELD_COVER","-100.0000","-100.0000","0",""
"R133","0R","TopLayer","RES0201","0.4224","15.3468","360",""
"C53","1nF, 25V","TopLayer","CAP0201","23.7850","15.9581","90",""
"R152","0R","BottomLayer","RES0201","6.5750","17.4500","360",""
"R166","0R","TopLayer","RES0201","15.9750","24.8750","180",""
"R131","0R","BottomLayer","RES0201","23.7000","25.6000","180",""
"R161","0R","TopLayer","RES0201","6.7500","1.2000","360",""
"R160","0R","TopLayer","RES0201","7.8750","0.8500","180",""
"R188","0R","BottomLayer","RES0201","3.1750","5.0750","180",""
"R194","0R","TopLayer","RES0201","18.1500","6.9000","90",""
"L1","47nH","TopLayer","RES0402","4.4000","24.1750","270",""
"C239","1uF, 6.3V","BottomLayer","CAP0201","31.7500","0.7000","360",""
"J1","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","17.5750","27.3250","180","CONN UMC RCPT STR 50 OHM SMD"
"J4","U.FL/MMCX","TopLayer","MMCX_UFL_conn_u_v2","27.0500","27.3250","180","CONN UMC RCPT STR 50 OHM SMD"
"R145","330R, 1%","BottomLayer","RES0201","42.9500","6.6050","90",""
"R137","330R, 1%","BottomLayer","RES0201","43.7000","6.6000","90",""
"R165","1k, 1%","BottomLayer","RES0201","4.6250","5.4250","180",""
"R190","100R, 1%","TopLayer","RES0201","0.3250","21.2575","90",""
"R196","10k, 1%","TopLayer","RES0201","18.8000","7.1846","270",""
"MN40","47nH","TopLayer","RES0402","33.7750","5.0750","360",""
"MN39","47nH","TopLayer","RES0402","37.2500","5.2750","180",""
"LED2","LED_green","TopLayer","LED0201","19.9000","1.5250","270",""
"IC25","LM4040","TopLayer","SOT23-3_v3","3.3000","20.4000","360",""
"C38","1nF, 25V","TopLayer","CAP0201","35.1750","5.3500","90",""
"C37","1nF, 25V","TopLayer","CAP0201","35.8500","5.3500","90",""
"C171","22pF, 50V","BottomLayer","CAP0201","14.2550","29.0200","270",""
"C176","22pF, 50V","BottomLayer","CAP0201","6.6750","0.8300","90",""
"C220","100nF, 6.3V","TopLayer","CAP0201","0.9750","21.2575","270",""
"C185","100nF, 6.3V","BottomLayer","CAP0201","6.1000","23.1750","180",""
"IC9","TMP1075NDRLR","BottomLayer","TMP1075NDRLR_TEMPERATURE_SENSOR_SOT563","39.3500","2.0500","270",""
"IC18","SN74AVC1T45DRLR","BottomLayer","SN74AVC1T45DRLR_SOT-5X3","7.5000","21.3000","90",""
"C223","47uF, 6.3V","BottomLayer","CAP0603","22.6000","1.5500","90",""
"C188","100nF, 6.3V","BottomLayer","CAP0201","8.0000","23.0250","90",""
"F8","Fiducial","TopLayer","Fiducial","3.0000","35.7300","0",""
"F7","Fiducial","BottomLayer","Fiducial","52.8250","35.7300","180",""
"F6","Fiducial","BottomLayer","Fiducial","52.8250","-6.0300","180",""
"F5","Fiducial","BottomLayer","Fiducial","3.0050","-6.0250","180",""
"F4","Fiducial","BottomLayer","Fiducial","3.0000","35.7300","180",""
"F3","Fiducial","TopLayer","Fiducial","52.8250","35.7300","0",""
"F2","Fiducial","TopLayer","Fiducial","52.8250","-6.0300","0",""
"F1","Fiducial","TopLayer","Fiducial","3.0050","-6.0250","0",""
"R30","0R","BottomLayer","RES0201","35.8000","26.8250","270",""
"R7","0R","BottomLayer","RES0201","22.8500","13.7250","90",""
"R156","0R","TopLayer","RES0201","25.8500","20.8250","360",""
"R86","10k, 1%","BottomLayer","RES0201","1.9750","17.2000","270",""
"R151","0R","TopLayer","RES0402","7.8235","9.0475","90",""
"R204","0R","TopLayer","RES0201","17.2750","10.2750","360",""
"R200","0R","TopLayer","RES0201","19.3750","24.6500","0",""
"R153","0R","BottomLayer","RES0201","3.9250","20.5750","180",""
"R27","220R, 1%","BottomLayer","RES01005","11.2400","9.6500","360",""
"R83","1k, 1%","BottomLayer","RES0201","19.9000","17.3000","360",""
"R167","3k, 1%","TopLayer","RES0201","6.8000","0.5250","180",""
"R168","12.7k, 1%","BottomLayer","RES0201","6.1750","5.1550","270",""
"R159","10k, 1%","TopLayer","RES0201","2.9700","5.4700","360",""
"R164","10k, 1%","TopLayer","RES0201","4.8050","5.1350","90",""
"R158","100R, 1%","TopLayer","RES0201","5.4550","4.8850","90",""
"X9","Molex 0788641001","BottomLayer","MOLEX_0788641001_SPRING_CONTACTS","10.4500","26.9500","270","Header, 6-pin"
"IC17","SN74AVC1T45DRLR","BottomLayer","SN74AVC1T45DRLR_SOT-5X3","5.2500","21.4000","90",""
"FR38","220R, 0.9A","TopLayer","RES0402","2.2250","22.3750","360",""
"FR36","600R, 0.27A","BottomLayer","RES0201","10.0250","23.5250","90",""
"FR37","600R, 0.27A","BottomLayer","RES0201","10.8500","23.5500","270",""
"FR40","600R, 0.27A","TopLayer","RES0201","4.9950","3.9950","360",""
"ESD5","ESD8472","TopLayer","ESD8472_X3DFN2","3.2500","24.4500","270",""
"ESD6","ESD8472","TopLayer","ESD8472_X3DFN2","19.0000","25.2750","360",""
"C40","510pF, 50V","TopLayer","CAP0402","39.9000","5.2250","0",""
"C39","510pF, 50V","TopLayer","CAP0402","34.9250","23.9500","0",""
